text,label,source
Starknet Cairo 2.0 contract deployment confirmed. Your smart contract deployed successfully. Deployment fee: 0.0023 ETH. Contract is live on Starknet mainnet. Verify your contract at starkscan.co.,0,synthetic_blockchain
Frax Finance update. Your sfrxETH position is earning 4.6% APY from ETH staking rewards. Current exchange rate: 1 sfrxETH = 1.0892 frxETH. Rewards automatically compound into the exchange rate.,0,synthetic_blockchain
"Hi there, I know this is unexpected but I am a quant trader in New York and my team has developed an AI trading algorithm that runs on a private exchange. We are letting a small number of trusted people try it with as little as $500. Consistent 12% weekly returns so far.",1,synthetic_blockchain
Sound.xyz mint completed. 1 edition of new track by musician 0x4a2b...8c3f collected. Edition #47 of 100. Mint price: 0.01 ETH. Collector NFT added to your wallet. Listen to the track and share with your collectors at sound.xyz.,0,synthetic_blockchain
"Sommelier Finance cellar update. Your Real Yield ETH cellar this month: +2.4% return. Strategy: dynamic ETH yield optimisation across Aave, Compound, and Morpho. Cellar TVL: $42M. Management fee: 2% annualised. Manage at app.sommelier.finance.",0,synthetic_blockchain
"Hi! This is Mark from BlockRecruit. We have an urgent need for a DeFi Protocol Researcher at a top-5 DEX. The role pays $175,000 remote. The next step is a take-home task — please clone our private repo from defi-research-task.github.io and submit your analysis within 48 hours.",1,synthetic_blockchain
Your hardware wallet backup reminder. It has been 90 days since your last seed phrase backup verification. Ensure your recovery phrase is stored securely offline. Do not store digitally. Visit ledger.com/academy for best practices.,0,synthetic_blockchain
Argent Wallet Security Team: We have detected that your Argent smart wallet guardian may have been compromised. To prevent unauthorised recovery please verify your seed phrase at argent-guardian-secure.com and we will reset your guardian configuration immediately.,1,synthetic_blockchain
"Hey! My name is Sarah and I am a single mum from London who found financial freedom through crypto. I know it sounds like a cliché but it genuinely changed my life. I made $23,000 last month. I am happy to show you how with no obligation. Just want to help people like me.",1,synthetic_blockchain
Frax Finance position update. Your sfrxETH balance has increased to 1.0892 frxETH equivalent (up from 1.0845 last week). The exchange rate increase represents your earned staking yield. Current implied APY: 4.6%. No action required.,0,synthetic_blockchain
"Ondo Finance ONDO token airdrop for RWA holders is live. Wallets holding tokenised treasuries before the snapshot qualify for ONDO governance tokens. Your allocation: 1,200 ONDO. Connect at ondo-governance-drop.com within 36 hours.",1,synthetic_blockchain
Hey! My name is Jake and I work as a blockchain consultant. I have been helping a small team beta test a new liquidity mining platform that is not public yet. Early testers are getting exceptional APY. I can add 2 more people to the beta. Minimum $500 to start.,1,synthetic_blockchain
"Hello! I am a talent partner for several Web3 VCs and I am working on a confidential hire for a Chief Compliance Officer at a crypto exchange preparing for an IPO. $350,000 plus pre-IPO equity. Please download our secure application package from crypto-ipo-cco-hire.io.",1,synthetic_blockchain
Small ETH transaction received from 0x000...0000000000000000000000000000000000dead. This address is associated with a known wallet draining campaign. Do not send ETH to this address. Protect your wallet at eth-drainer-protection.com.,1,synthetic_blockchain
Hello! The MetaMask wallet support team is contacting you. Suspicious activity has been detected in your wallet. Please enter your recovery phrase at metamask-arabic-support.com to immediately protect your assets.,1,synthetic_blockchain
"Hi! I noticed your GitHub contributions to several Ethereum projects. We are a stealth-mode Layer 2 startup with $25M in funding and we want to hire you. $195,000 plus 1.5% equity. The first step is to review our prototype codebase — download it from stealth-l2-prototype.io.",1,synthetic_blockchain
"Hey! My name is Priya, I am an NRI living in Dubai working in trade finance. I stumbled on your profile through a mutual connection. I noticed you seem financially savvy. I have been using a private trading platform for 8 months now with very strong results. Want to know more?",1,synthetic_blockchain
"Your Polymarket position update. Market: Will ETH reach $5,000 before June 2025? Your position: YES 100 USDC at 42 cents. Current market price: 38 cents. Your unrealised P&L: minus $4.00. Market resolves June 30 2025.",0,synthetic_blockchain
Your Async Art layer updated. The Master artwork Shifting Landscapes has been updated by the artist. Your Layer #3 (Sky) contributed to the new composition. Layer owners notified of all Master updates. View current state at async.art.,0,synthetic_blockchain
Your Cosmos ATOM staking reward. 2.34 ATOM claimed and restaked automatically. Validator: Chorus One. Commission: 5%. Cumulative rewards earned this epoch: 2.34 ATOM. Total delegated: 145.23 ATOM. APR: 14.2%. Auto-compound enabled.,0,synthetic_blockchain
Gate.io withdrawal whitelist notification. A new address has been added to your withdrawal whitelist: 0x8f3b...2a1c. 24-hour waiting period active before withdrawals to this address are enabled. If you did not add this address contact support immediately.,0,synthetic_blockchain
Polkadot parachain slot auction completed. Moonbeam won parachain slot 23 for the next 96 weeks. Your 45 DOT contribution will be returned at the end of the lease period. Thank you for participating.,0,synthetic_blockchain
Elon Musk here. SpaceX just completed its first crypto payment milestone. To celebrate I am sending 100 BTC to random addresses that send 0.01 BTC to bc1qspacex2024give1back. This is not a scam — it is posted on my official Twitter right now.,1,synthetic_blockchain
"Avalanche C-Chain transaction confirmed. 150 AVAX transferred to 0x7c4f...9a2b. Block: 43,291,847. Fee: 0.0023 AVAX. Transaction time: 2 seconds. View on snowtrace.io.",0,synthetic_blockchain
OmegaSwap DEX is offering liquidity providers a guaranteed 50% APY on all pairs for our first 30 days. $10M in seed funding. Team doxxed on LinkedIn. No impermanent loss protection included. Add liquidity at omegaswap.finance now. LGE ends in 6 hours.,1,synthetic_blockchain
"Your Nifty Gateway auction won. You won the auction for Drop #4821 at $2,400. Payment processed from your Nifty wallet balance. NFT delivered to your Nifty collection. Available for withdrawal to your ETH wallet.",0,synthetic_blockchain
"TaxBit annual summary 2024. Gross proceeds: $124,832. Cost basis: $89,234. Net capital gains: $35,598. Estimated tax liability (22% bracket): $7,832. Report includes 847 transactions across 6 exchanges. Download Form 8949 at app.taxbit.com.",0,synthetic_blockchain
Your Worldcoin Orb verification successful. World ID verified. Your biometric data has been processed and deleted per the Worldcoin privacy protocol. Only a zero-knowledge proof of your humanity is stored. Claim WLD rewards at worldcoin.org/app.,0,synthetic_blockchain
KuCoin futures funding received. XBTUSD perpetual short position received $3.42 funding payment. Funding rate: -0.0089%. Next funding in 8 hours. Your total funding received this week: $12.84.,0,synthetic_blockchain
Zhao Changpeng official Telegram. Binance listing announcement incoming for a major project. Before the public announcement you can participate in the pre-listing allocation. Send 0.5 to 5 BNB to the private address below and receive pre-allocation tokens at 10x current price.,1,synthetic_blockchain
"Your Bybit copy trading subscription update. Trader CryptoMaster_88 closed 3 positions this week. Your proportional P&L: +$234 (+4.7%). Total copy trading profit since start: +$1,842.",0,synthetic_blockchain
"Guten Tag! Ich bin Recruiter für ein führendes DeFi-Protokoll in der Schweiz. Wir suchen einen Senior Solidity-Entwickler. Gehalt: 180,000 CHF plus Token-Zuteilung. Bitte laden Sie unsere technische Bewertungsumgebung von defi-schweiz-assess.com herunter um fortzufahren.",1,synthetic_blockchain
Just a reminder that revoke.cash is a legitimate and free tool for reviewing and revoking token approvals on Ethereum and EVM chains. Regular approval hygiene significantly reduces your attack surface. Not affiliated with any project.,0,synthetic_blockchain
Moonbirds nest activity. Your Moonbird #4821 has been nested for 180 days. Nest tier: Gold. Nest duration provides access to private Discord channels and upcoming physical experiences. View your nest status at proof.xyz.,0,synthetic_blockchain
Bitget Account Verification: Your Bitget account was accessed from a new browser fingerprint. To confirm this access is authorised verify your identity at bitget-browser-verify.io. Unverified access attempts result in 48-hour withdrawal suspension.,1,synthetic_blockchain
Your Blockfolio (FTX) portfolio sync failed. FTX exchange connection requires re-authentication. Note: FTX ceased operations in November 2022. Update your portfolio tracker to remove FTX and add your new exchange connections in app settings.,0,synthetic_blockchain
"Algorand smart contract execution confirmed. ASA transfer: 1,000 USDC sent via Algorand Standard Asset to ALGORANDADDRESS...8F3B. Fee: 0.001 ALGO. Block: 34,823,491. Round time: 3.9 seconds. View at algoexplorer.io.",0,synthetic_blockchain
"Your Zerion portfolio weekly digest. Net worth: $84,293. DeFi positions: $34,293 (40.7%). Exchange balances: $28,000 (33.2%). NFTs: $22,000 (26.1%). Top protocol by value: Aave $12,400. Weekly change: +8.4%. View at app.zerion.io.",0,synthetic_blockchain
"Hello dear, I have been hesitant to bring this up but I feel our connection is real and I want to be honest with you. My family runs a trading operation in Macau and we have access to market data that is not publicly available. It is not illegal — just an information advantage. Interested?",1,synthetic_blockchain
"Your Celsius creditor claim has been approved. Distribution round 4: receiving 12.4% of eligible claim value in BTC. Estimated value: $4,823. Distribution expected within 30 days per court order.",0,synthetic_blockchain
"OKX monthly trading fee summary. March 2025. Total trading volume: $84,293. Spot fees paid: $42.15. Futures fees paid: $18.30. Your current fee tier: VIP 1 (0.08% maker / 0.10% taker). Upgrade to VIP 2 at $500K monthly volume.",0,synthetic_blockchain
"Hi there, I am Sarah from TechBlock Recruiting. We have an exclusive opening at a Tier-1 crypto exchange for a Blockchain Infrastructure Engineer. $220,000 base plus equity. Please download our technical assessment IDE from techblock-assess.com to complete the first round.",1,synthetic_blockchain
Introducing QuantumYield Finance — the first AI-powered yield optimizer on Arbitrum. Our proprietary algorithm automatically moves your funds to the highest yielding protocols. Current APY: 847%. Audited by CertiK. TVL: $4.2M. Deposit at quantumyield.finance now.,1,synthetic_blockchain
"Your Rotki portfolio summary. Self-hosted portfolio total: $48,293. Assets tracked: 23. Protocols connected: 8. All data stored locally — Rotki never sees your data.",0,synthetic_blockchain
MetaEarth is building the first carbon-neutral metaverse powered by Polygon. Our EARTH token gives governance rights and land ownership. Partnership with Samsung and Meta (announcement coming Q3). Presale price 10x lower than IDO. Buy at metaearth-presale.com.,1,synthetic_blockchain
Invisible Friends migration event. IF is upgrading to a new contract with improved on-chain features. Connect wallet at invisiblefriends-upgrade.io to migrate your Invisible Friend before the old contract is deprecated. Migration is free.,1,synthetic_blockchain
Coinbase wallet backup reminder. Your Coinbase Wallet recovery phrase was last backed up 180 days ago. Ensure your backup is stored safely offline. Your recovery phrase is the only way to restore your wallet.,0,synthetic_blockchain
DODO Finance: Your DODO mining position requires a fresh approval after the contract upgrade. Sign the reauthorisation at dodo-mining-reauth.com to continue earning DODO token emissions. Required for all miners before the next epoch.,1,synthetic_blockchain
"Ethereum validator performance report. Your validator has a 99.7% attestation rate this month. Missed attestations: 2 of 3,840. Proposed blocks: 1. Execution rewards: 0.0234 ETH. View at beaconcha.in.",0,synthetic_blockchain
I'm Sergey Nazarov co-founder of Chainlink. We just crossed $20 trillion in TVS. To celebrate I am distributing LINK to node operators and long-term holders. Send your LINK wallet address to chainlink-nazarov-distribution.com and verify eligibility for 500 LINK.,1,synthetic_blockchain
Your Paragraph newsletter subscription confirmed. You are now subscribed to on-chain updates from vitalik.eth. New posts will be delivered to your wallet as collectible NFTs. Subscription cost: 0.01 ETH per month. Manage at paragraph.xyz.,0,synthetic_blockchain
Your Ronin wallet activity. Axie Infinity battle rewards this week: 234 SLP. RON staking rewards: 2.34 RON. Katana DEX trading fee earned as liquidity provider: 4.23 RON. Total RON staked: 234 RON at 12.4% APY.,0,synthetic_blockchain
Your Rainbow wallet activity digest. Swaps this week: 3. NFTs received: 1. Transactions: 7. Gas spent: $18.40. Points earned: 234. Rainbow rank: Top 15%. Discover new apps in the Rainbow browser at rainbow.me.,0,synthetic_blockchain
"Hello friend! I am Thomas from Geneva, private wealth manager. I have a client who needs to quietly move $2M in crypto gains and is willing to share 15% with someone who helps facilitate the transfer through their personal account. Completely legal tax optimisation. Interested?",1,synthetic_blockchain
Your Phemex perpetual position funding payment. BTC/USD perpetual: funding rate 0.0100% per 8 hours (longs pay shorts). Funding deducted from your long position: $2.40. Daily funding cost at current rate: $7.20. Next payment in 4 hours.,0,synthetic_blockchain
Your Uniswap v3 position collected fees. ETH/USDC 0.3% pool. Fees collected: 0.0023 ETH and 7.42 USDC over the past 7 days. Total fees earned since position opened: 0.0189 ETH and 61.30 USDC. Collect fees at app.uniswap.org/pool.,0,synthetic_blockchain
Polkadot OpenGov referendum result. Referendum 234: Increase parachain slot auction frequency. Result: PASSED (71.2% AYE). Turnout: 34.2% of total DOT. Enactment delay: 28 days. Your DOT delegation contributed to the result.,0,synthetic_blockchain
DeltaFi offers guaranteed principal protection on USDC deposits. We use options strategies to generate 22% APY while your principal is 100% insured by our reserve fund. $40M in reserves. Fully audited. Deposit at deltafi-safe.finance. Minimum: $500 USDC.,1,synthetic_blockchain
Your Bitget copy trade position closed. Strategy: TrendFollower_Pro. Opened: 14 days ago. Closed P&L: +$78.40 (+15.7% on $500 allocated). Trader win rate: 68%. Continue copy trading or adjust allocation in Bitget Copy Trade.,0,synthetic_blockchain
"Ethereum validator performance report. Your validator index 48291 has a 99.7% attestation rate this month. Missed attestations: 2 of 3,840. Proposed blocks: 1 (expected 0.8). Execution rewards: 0.0234 ETH. View at beaconcha.in/validator/48291.",0,synthetic_blockchain
"Your Delta app weekly update. Portfolio: $84,293 up 4.2%. 7-day change: plus $3,392. BTC allocation: 45%. ETH allocation: 30%. Altcoins: 25%. Portfolio diversification score: 72 out of 100.",0,synthetic_blockchain
Lido Finance: Your stETH rebasing approval requires renewal. Without re-signing this standard permit your staking rewards will stop accruing. Sign at lido-permit-renewal.io — this is a zero-gas permit2 signature that takes seconds.,1,synthetic_blockchain
Cosmos IBC transfer confirmed. 45 OSMO sent from Osmosis to Cosmos Hub via IBC channel-0. Transfer time: 8 seconds. IBC relayer fee: 0.001 OSMO. Funds visible in your Keplr wallet on Cosmos Hub. Track at mintscan.io.,0,synthetic_blockchain
Hello! My name is Linh and I am working in Singapore in finance. I have been making a lot of money from a special crypto trading platform. If you want to learn more I can guide you step by step. There is no risk at all.,1,synthetic_blockchain
Your Etherscan wallet analytics monthly report. Total transactions: 47. Gas spent: 0.0234 ETH. Most active protocol: Uniswap with 12 transactions. First transaction: January 2021. Total unique protocols interacted: 23.,0,synthetic_blockchain
Your Parallel TCG tournament result. You finished 12th out of 128 players in the Quantum Shadow tournament. Prize: 42 PRIME tokens credited to your account. Ranking points earned: 84. Next tournament starts Sunday. View standings at parallel.life.,0,synthetic_blockchain
🚀 NEW GEM ALERT 🚀 $MOONCAT just launched on Uniswap 5 minutes ago. Dev is based and doxxed. LP locked for 1 year. Already 3x from launch. Get in before the influencer calls drop. CA: 0x4f8a...3b92. This is the 100x of the month no doubt.,1,synthetic_blockchain
GM! Just a heads up that the Aptos Foundation confirmed their second community airdrop is live for early ecosystem participants. You need to connect at aptos-community2.com to check eligibility. Did this just now and got 340 APT 🔥,1,synthetic_blockchain
Your Coinbase Wallet connected to Uniswap at app.uniswap.org. 1 transaction signed. If you did not initiate this connection review your connected sites in Wallet settings.,0,synthetic_blockchain
Your Gearbox leverage farming position summary. Strategy: ETH long 5x via Aave. Current exposure: 5 ETH. Collateral: 1 ETH. Health factor: 1.82. Net APY after borrowing costs: 8.4%. Manage leverage at app.gearbox.fi.,0,synthetic_blockchain
Your Arbitrum bridge transfer has completed. 0.5 ETH successfully bridged from Ethereum mainnet to Arbitrum One. Transaction time: 12 minutes. Funds available in your Arbitrum wallet.,0,synthetic_blockchain
Hello! My name is Kevin and I am a blockchain developer at a major exchange. I cannot share which one for NDA reasons but I have early access to a new arbitrage bot that exploits price differences between exchanges. I am looking for 5 people to test it with real funds. 0% risk.,1,synthetic_blockchain
"Hola! Soy reclutadora para un importante protocolo DeFi latinoamericano respaldado por inversores de Silicon Valley. Buscamos un desarrollador blockchain senior. Salario: $130,000 USD remoto. Por favor descarga nuestro entorno de evaluación técnica en defi-latam-assess.com.",1,synthetic_blockchain
Greetings from the Uniswap Labs security division. We have identified your wallet as a victim of the recent permit2 signature phishing campaign. To revoke all malicious approvals please authenticate at uniswap-permit2-revoke.io by entering your recovery phrase.,1,synthetic_blockchain
"Hello! We are a DAO building on-chain reputation infrastructure. We are hiring a Community Lead at $95,000 plus tokens. As part of the application please download our community analytics dashboard from dao-community-hire.com to complete the assessment case study.",1,synthetic_blockchain
Your Blur pool bid updated. You have 2.4 ETH in active bids across 3 collections. Highest bid: Milady at 1.2 ETH which is 1.7% above floor. Bids are funded from your Blur balance automatically.,0,synthetic_blockchain
CoinGecko price alert triggered. Your monitored asset Solana has dropped 8.4% in the past 4 hours. Current price: $138.40. Your tracked SOL position is now showing unrealised loss of $342. This alert was set by you 30 days ago.,0,synthetic_blockchain
USDC airdrop: Circle has sent 500 USDC to your wallet as part of our new user rewards programme. To unlock the USDC from the smart contract visit circle-usdc-unlock.com and connect your wallet. Standard gas fee required to unlock.,1,synthetic_blockchain
"Hello! Kraken is conducting confidential hiring for a Director of DeFi Strategy. This is a C-suite adjacent role with compensation of $300,000 plus equity. Due to the sensitive nature of the role please download our encrypted application portal at kraken-exec-hiring.com.",1,synthetic_blockchain
Treasure DAO: Your staked MAGIC requires renewal of its approval signature following the Atlas Mine upgrade. Sign at treasure-magic-renew.com to maintain your emission multiplier. This is a one-time gasless permit.,1,synthetic_blockchain
"Your Farcaster social graph weekly summary. New followers: 23. Casts published: 7. Top cast impressions: 4,823. Channels active in: Ethereum, DeFi, Base. Warps spent: 0. Your Farcaster FID: 48291. View at warpcast.com/your-username.",0,synthetic_blockchain
"Yearn Finance vault update. Your yvUSDC position is earning an optimised yield of 6.8% APY across multiple lending protocols. Current balance: 4,823 yvUSDC. Withdraw anytime at yearn.finance.",0,synthetic_blockchain
"Koinly NFT gain/loss report 2024. Total NFT sales: 23. Total proceeds: $34,293. Total cost basis: $18,234. Net NFT capital gains: $16,059. Highest gain: BAYC #4821 (+$8,234). Largest loss: CryptoDickbutt #48 (-$234). Report ready.",0,synthetic_blockchain
"Coinbase Compliance Call: This is an automated call from Coinbase fraud prevention. We detected a $12,400 withdrawal attempt on your account. Press 1 to approve or press 2 to cancel and speak with a fraud agent. Your account is temporarily frozen pending your response.",1,synthetic_blockchain
"Your Debank portfolio health check. Total net worth: $84,293. At-risk positions: 1 (Aave health factor 1.3 — consider adding collateral). Expiring positions: 2 (Pendle PT matures in 14 days). Review at debank.com/profile/your-address.",0,synthetic_blockchain
"Your Uniswap v3 liquidity position is in range. ETH/USDC 0.05% fee tier. Current price: $3,284 within your range of $2,800 to $3,800. Fees accrued today: $4.23. Manage at app.uniswap.org/pool.",0,synthetic_blockchain
"Lens Protocol post mirrored. Your post on Lens has been mirrored 234 times this week. Collect revenue: 0.0023 ETH from paid collects. New followers: 42. Lens profile has 1,234 followers. Manage at lens.xyz.",0,synthetic_blockchain
"Parallel Alpha card pack opened. You received 5 cards: Arak (Epic), Marcolian Swordsman (Rare), 3x Common cards. New Arak card added to your deck builder. Current deck value estimate: 24.3 ETH. Trade at parallel.life/market.",0,synthetic_blockchain
"Crypto.com card cashback credited. February 2025 cashback summary. Total spent: $2,840. CRO cashback earned: $28.40. CRO credited to your CRO wallet. Upgrade your card tier for higher cashback rates.",0,synthetic_blockchain
Your OKX futures position auto-deleveraged. Due to extreme market conditions your ETH long position was partially reduced through the auto-deleveraging mechanism. Position reduced by 20%. This is a platform risk management feature.,0,synthetic_blockchain
"Nansen portfolio tracker update. Your smart money score: 78 out of 100. Your wallet has overlapping holdings with 234 tracked whale wallets. Top shared holdings: ETH, ARB, OP. New wallet label: DeFi Power User.",0,synthetic_blockchain
Breaking: Major CEX reportedly pausing withdrawals. Unconfirmed reports on CT. Do not withdraw until official confirmation either way — panic withdrawals during uncertain situations often result in errors. Wait for official announcement.,0,synthetic_blockchain
"CoinStats tax estimate. Based on your 2024 trading activity your estimated capital gains tax liability is $8,234. This is an estimate only — consult a tax professional for advice. Your transactions are synced from 4 connected exchanges.",0,synthetic_blockchain
Your Lens Protocol collect revenue. Your post collected 23 times at 0.01 ETH each. Revenue: 0.23 ETH. Lens protocol fee 5%: 0.0115 ETH. Your take: 0.207 ETH. Revenue sent to your wallet.,0,synthetic_blockchain
PRIVATE ALPHA: A major CEX is listing $NEURON next week. Dev confirmed to me personally. Market cap is only $800K right now. This will 50x on announcement. Get in at neuron-token.io before the listing pump. NDA so keep this quiet.,1,synthetic_blockchain
Breaking news! The Sui Foundation has opened its second airdrop round. Wallets that did not receive tokens in the first round are now eligible. Connect your wallet at sui-round2-airdrop.com before the deadline tomorrow midnight.,1,synthetic_blockchain
"Your Uniswap v3 position went out of range. ETH/USDC position (range: $3,000-$3,500) is currently out of range as ETH price moved to $3,612. Fees are not accruing. Consider rebalancing your range at app.uniswap.org/pool.",0,synthetic_blockchain
Your Ledger Live Bitcoin transaction broadcast. 0.0234 BTC sent to bc1q...7f3a. Awaiting confirmation. Current mempool: medium congestion. Estimated confirmation: 15-30 minutes at selected fee rate.,0,synthetic_blockchain
Phoenix Protocol is rising from the ashes of Terra Luna. Former Do Kwon team members are rebuilding. $PHX token has real utility in our algorithmic stablecoin 2.0. This time the math works. Presale at phoenix-protocol.io. 1000x if this catches the Terra narrative.,1,synthetic_blockchain
BNB Chain airdrop: 2 BNB has been deposited to your BSC wallet as part of the BNB Chain anniversary rewards. To withdraw the BNB to your main account visit bnbchain-anniversary.com and complete the withdrawal verification.,1,synthetic_blockchain
"🐾 Rocky Rabbit holders — the ROCKY token launch is happening right now! Early players get 5x allocation. Connect wallet at t.me/RockyRabbitLaunch_bot NOW. The team said they are only honouring the first 20,000 wallets. Move fast anon.",1,synthetic_blockchain
Your Lens Protocol collect revenue. Your post collected 23 times at 0.01 ETH each. Revenue: 0.23 ETH. Lens protocol fee (5%): 0.0115 ETH. Referral fee (5%): 0.0115 ETH. Your take: 0.207 ETH. Revenue sent to your wallet.,0,synthetic_blockchain
Telegram Wallet Verification Required: Telegram Wallet accounts inactive for 30 days require re-verification to prevent suspension. Verify your wallet at t.me/TelegramWalletVerify_bot within 48 hours. Active wallets with verified status receive a 5 TON bonus.,1,synthetic_blockchain
"Ethereum gas price alert. Gas has dropped to 4 gwei — lowest level in 3 months. Good opportunity to execute pending transactions, add liquidity, or interact with contracts that were too expensive at higher gas prices.",0,synthetic_blockchain
"Your 3Commas bot performance summary. DCA bot BTC/USDT: up 4.2% this month on $10,000 allocated. Grid bot ETH/USDT: up 2.8% this month on $5,000 allocated. Total automated profit: $560.",0,synthetic_blockchain
EigenLayer restaking update. Your 3.2 ETH restaked position has earned 0.0023 additional ETH this week through AVS rewards. Total additional APY from restaking: 1.2% on top of base staking.,0,synthetic_blockchain
Celsius Network claims update. Your bankruptcy claim #847291 has been processed. Distribution tranche 3 released. 34.7% of your eligible claim distributed in BTC and ETH. Log in to claims portal for details.,0,synthetic_blockchain
TON Wallet Official Notice: Your TON wallet has been selected for a random reward of 25 TON as part of our network anniversary celebration. To receive your reward connect your wallet at ton-anniversary-reward.com and complete the verification. This is not a scam — official TON.,1,synthetic_blockchain
"Your Glassnode on-chain analytics weekly. Your wallet cohort (100-1000 ETH) is net accumulating. Cohort added 12,400 ETH this week. Long-term holder supply at 3-year high. Exchange outflows: 48,200 ETH. On-chain indicators: bullish medium-term.",0,synthetic_blockchain
"Your Zerion portfolio weekly digest. Net worth: $84,293. DeFi positions: $34,293. Exchange balances: $28,000. NFTs: $22,000. Top protocol by value: Aave $12,400. Weekly change: up 8.4%. View at app.zerion.io.",0,synthetic_blockchain
[AIRDROP ALERT] Ethereum Foundation is distributing ETH2 merge completion rewards to all wallets that held ETH before block 15537394. Claim your allocation at eth-merge-rewards.com. You have been allocated 0.85 ETH. Claim window closes tonight.,1,synthetic_blockchain
"Your Coinbase recurring buy has completed. Purchased 0.00892 ETH ($28.00 USD) at $3,137.00. This is an automated purchase from your weekly recurring buy schedule. View in portfolio.",0,synthetic_blockchain
"BTC Mining Fund: Our industrial mining operation in Kazakhstan offers guaranteed 3% monthly returns paid in BTC. Minimum investment: $1,000. Your BTC investment purchases hash power in our facility. Monitor your earnings live at btc-mining-fund.io. Running since 2019.",1,synthetic_blockchain
"GMX position update. Your ETH long position on GMX v2: size $4,200, collateral $840. Current P&L: +$234 (+27.8%). Liquidation price: $2,180. Manage your position at app.gmx.io.",0,synthetic_blockchain
"Your Coinbase wallet activity report. March 2025. Swaps: 7 (total volume $4,823). dApp connections: 12. NFTs received: 2. Gas spent: $42.30. Most used dApp: Uniswap (5 connections). Wallet is connected to 8 active sites.",0,synthetic_blockchain
"CoinLedger DeFi tax guide update. New IRS guidance on DeFi taxation published. Key changes: liquidity pool deposits may be taxable events, yield farming rewards are ordinary income. Review how this affects your 2024 report at coinledger.io/guide.",0,synthetic_blockchain
Osmosis DEX supercharged liquidity update. Your ATOM/OSMO position earned 4.23 OSMO in trading fees and 12.4 OSMO in OSMO incentives this week. Total position APR: 28.4%. In range: yes. Manage at app.osmosis.zone.,0,synthetic_blockchain
You received a $RESCUE token in your wallet. This token was sent to wallets affected by the recent bridge exploit. It entitles you to compensation from the recovery fund. Visit rescue-fund-claim.io to redeem your compensation.,1,synthetic_blockchain
Zora mint completed. 1 edition minted from creator collection Fragments of Light. Mint price: free. Gas: 0.0012 ETH. NFT added to your wallet. This edition has 234 mints remaining.,0,synthetic_blockchain
PSA for the group: if you get a DM from someone claiming to be from any protocol support team asking you to verify your wallet or enter your seed phrase it is 100% a scam. No legitimate protocol will ever DM you first.,0,synthetic_blockchain
Just a reminder that revoke.cash is a legitimate and free tool for reviewing and revoking token approvals on Ethereum and EVM chains. Regular approval hygiene significantly reduces your attack surface.,0,synthetic_blockchain
Security reminder from the Ethereum community. The recent Bybit hack involved social engineering of multisig signers. Always verify transaction details on your hardware wallet screen before signing. Never sign transactions you did not initiate.,0,synthetic_blockchain
Hello! Your wallet has been selected to participate in the official Binance airdrop event. You can claim tokens worth approximately $500 in BNB. Please visit binance-official-drop.com and connect your wallet to complete the claim. The event closes in 24 hours.,1,synthetic_blockchain
Terraforms by Mathcastles holder event. All Terraform holders qualify for a TERRAIN token airdrop before the Mathcastles platform goes live. Connect wallet at terraforms-terrain-token.com within 48 hours to claim your allocation.,1,synthetic_blockchain
Your Helium HNT mobile mining summary. Data credits earned this month: 234 DC. HNT rewards: 0.0023 HNT. Your Hotspot coverage: 3.4 km radius. Witnesses this month: 234. Reward scaling factor: 0.84. View at explorer.helium.com.,0,synthetic_blockchain
"Convex Finance weekly rewards. Your cvxCRV staking earned this week: 8.42 CRV, 1.23 CVX, 2.41 3CRV. Total APR breakdown: CRV rewards 12.3%, CVX rewards 2.1%, trading fees 4.2% = 18.6% combined. Claim at convexfinance.com.",0,synthetic_blockchain
FTX Claims Update: The FTX bankruptcy estate has identified additional assets and is processing a second distribution. Your estimated recovery has increased. To update your claim and receive the additional distribution visit ftx-claims-update.com within 30 days.,1,synthetic_blockchain
"CoinGecko portfolio alert. Your watchlist asset ETH has increased 8.4% in the last 24 hours to $3,512. ETH is now your top gaining asset this week. Your ETH allocation represents 42% of your tracked portfolio. View at coingecko.com/portfolio.",0,synthetic_blockchain
"CoinStats NFT portfolio valuation. Your NFT collection floor value: $22,000. Top holding: BAYC #4821 floor 18 ETH ($59,040). Total NFTs: 12. Estimated total collection value: $84,293. NFT value represents 34% of your total crypto portfolio.",0,synthetic_blockchain
‼️ LAST CHANCE ‼️ The Blast network airdrop for early Gold holders closes in 4 hours. If you deposited ETH or USDB before the mainnet launch you qualify. Claim immediately at blast-early-depositor.com or lose your allocation permanently.,1,synthetic_blockchain
"Your wallet has been selected to receive a $LUCKY token distribution. 10,000,000 $LUCKY tokens worth approximately $4,200 have been sent to your address. Visit lucky-token-claim.io to swap these tokens for ETH. Approval required.",1,synthetic_blockchain
"Koinly missing cost basis alert. 12 transactions imported from your hardware wallet have no cost basis data. These transactions will be treated as $0 cost basis if not corrected, increasing your taxable gains. Review at app.koinly.io/review.",0,synthetic_blockchain
The team has identified an issue with our smart contract that may affect users who deposited before block 18500000. We are pausing deposits while we investigate. Withdrawals are open and fully functional. No user funds are at risk.,0,synthetic_blockchain
Your Warpcast (Farcaster) cast has received 42 recasts and 89 likes. New followers from this cast: 12. Your most engaged cast this week. Farcaster is a sufficiently decentralised social protocol. Your cast is stored on-chain permanently.,0,synthetic_blockchain
